series,author,gender,author_pos,release_year,character_pos,maincharacter_name
Band 1835,Robert Feldhoff,male,a1,1996.0,C2,Reginald Bull
Band 1835,Robert Feldhoff,male,a1,1996.0,C3,A-Caliform
Band 1835,Robert Feldhoff,male,a1,1996.0,C4,Fen-Qast
Band 1835,Robert Feldhoff,male,a1,1996.0,C5,Foremon
Band 1836,Horst Hoffmann,male,a1,1996.0,C1,Tomo Mirkus
Band 1836,Horst Hoffmann,male,a1,1996.0,C2,Komganczor
Band 1836,Horst Hoffmann,male,a1,1996.0,C3,Raylacza
Band 1836,Horst Hoffmann,male,a1,1996.0,C4,Lay-Re-Mae
Band 1836,Horst Hoffmann,male,a1,1996.0,C5,Icho Tolot
Band 1837,Arndt Ellmer,male,a1,1996.0,C1,Rebekka DeMonn
Band 1837,Arndt Ellmer,male,a1,1996.0,C2,Yiltampena
Band 1837,Arndt Ellmer,male,a1,1996.0,C3,Darius Marlek
Band 1837,Arndt Ellmer,male,a1,1996.0,C4,Marcel Rembrandt
Band 1837,Arndt Ellmer,male,a1,1996.0,C5,Thor Schinnek
Band 1838,H. G. Francis,male,a1,1996.0,C1,Alaska Saedelaere
Band 1838,H. G. Francis,male,a1,1996.0,C2,Kummerogs Haut
Band 1838,H. G. Francis,male,a1,1996.0,C3,Scheep
Band 1838,H. G. Francis,male,a1,1996.0,C4,Lanagh
Band 1839,Arndt Ellmer,male,a1,1996.0,C1,Rebekka DeMonn
Band 1839,Arndt Ellmer,male,a1,1996.0,C2,Gia de Moleon
Band 1839,Arndt Ellmer,male,a1,1996.0,C3,Avynshaya
Band 1839,Arndt Ellmer,male,a1,1996.0,C4,Cistolo Khan
Band 1839,Arndt Ellmer,male,a1,1996.0,C5,Angela Stoll
Band 184,Clark Darlton,male,a1,1965.0,C1,Gucky
Band 184,Clark Darlton,male,a1,1965.0,C2,Homunk
Band 184,Clark Darlton,male,a1,1965.0,C3,Julian Tifflor
Band 184,Clark Darlton,male,a1,1965.0,C4,Iratio Hondro
Band 184,Clark Darlton,male,a1,1965.0,C5,Etehak Gouthy
Band 184,Clark Darlton,male,a1,1965.0,C6,Trat Teltak
Band 1840,Peter Terrid,male,a1,1996.0,C1,Atlan
Band 1840,Peter Terrid,male,a1,1996.0,C2,Ychandor
Band 1840,Peter Terrid,male,a1,1996.0,C3,Rossom von Atalaya
Band 1840,Peter Terrid,male,a1,1996.0,C4,Kralik
Band 1840,Peter Terrid,male,a1,1996.0,C5,Cistolo Khan
Band 1841,Horst Hoffmann,male,a1,1996.0,C1,Atlan
Band 1841,Horst Hoffmann,male,a1,1996.0,C2,Ychandor
Band 1841,Horst Hoffmann,male,a1,1996.0,C3,Hermon von Ariga
Band 1841,Horst Hoffmann,male,a1,1996.0,C4,Sassaron
Band 1841,Horst Hoffmann,male,a1,1996.0,C5,Cistolo Khan
Band 1842,Hubert Haensel,male,a1,1996.0,C1,Ilara Clandor
Band 1842,Hubert Haensel,male,a1,1996.0,C2,Dindra Clandor
Band 1842,Hubert Haensel,male,a1,1996.0,C3,Ronald Clandor
Band 1842,Hubert Haensel,male,a1,1996.0,C4,Atlan
Band 1842,Hubert Haensel,male,a1,1996.0,C5,Ansgur-Egmo
Band 1842,Hubert Haensel,male,a1,1996.0,C6,Jack
Band 1843,Susan Schwartz,female,a1,1996.0,C1,Perry Rhodan
Band 1843,Susan Schwartz,female,a1,1996.0,C2,A-Caliform
Band 1843,Susan Schwartz,female,a1,1996.0,C3,Fen-Qast
Band 1843,Susan Schwartz,female,a1,1996.0,C4,Ogondor
Band 1843,Susan Schwartz,female,a1,1996.0,C5,Reginald Bull
Band 1844,Peter Terrid,male,a1,1996.0,C1,Perry Rhodan
Band 1844,Peter Terrid,male,a1,1996.0,C2,A-Caliform
Band 1844,Peter Terrid,male,a1,1996.0,C3,Reginald Bull
Band 1844,Peter Terrid,male,a1,1996.0,C4,B-Terestan
Band 1844,Peter Terrid,male,a1,1996.0,C5,KEMPEST
Band 1845,Peter Terrid,male,a1,1997.0,C1,Perry Rhodan
Band 1845,Peter Terrid,male,a1,1997.0,C2,Reginald Bull
Band 1845,Peter Terrid,male,a1,1997.0,C3,Pool Tammen
Band 1845,Peter Terrid,male,a1,1997.0,C4,Gea Reden
Band 1845,Peter Terrid,male,a1,1997.0,C5,KEMPEST
Band 1846,Hubert Haensel,male,a1,1997.0,C1,Ilara Clandor
Band 1846,Hubert Haensel,male,a1,1997.0,C2,Dindra Clandor
Band 1846,Hubert Haensel,male,a1,1997.0,C3,Ronald Clandor
Band 1846,Hubert Haensel,male,a1,1997.0,C4,Atlan
Band 1846,Hubert Haensel,male,a1,1997.0,C5,Jack
Band 1847,H. G. Francis,male,a1,1997.0,C1,Anata Katcoraexe
Band 1847,H. G. Francis,male,a1,1997.0,C2,Atlan
Band 1847,H. G. Francis,male,a1,1997.0,C3,Claude Vernon
Band 1847,H. G. Francis,male,a1,1997.0,C4,Mila Vandemar
Band 1847,H. G. Francis,male,a1,1997.0,C5,Nadja Vandemar
Band 1847,H. G. Francis,male,a1,1997.0,C6,Cistolo Khan
Band 1848,Susan Schwartz,female,a1,1997.0,C1,Caljono Yai
Band 1848,Susan Schwartz,female,a1,1997.0,C2,Atlan
Band 1848,Susan Schwartz,female,a1,1997.0,C3,Homer G. Adams
Band 1848,Susan Schwartz,female,a1,1997.0,C4,Presto Go
Band 1848,Susan Schwartz,female,a1,1997.0,C5,Mila Vandemar
Band 1848,Susan Schwartz,female,a1,1997.0,C6,Nadja Vandemar
Band 1849,Robert Feldhoff,male,a1,1997.0,C1,Alaska Saedelaere
Band 1849,Robert Feldhoff,male,a1,1997.0,C2,Lanagh
Band 1849,Robert Feldhoff,male,a1,1997.0,C3,Scheep
Band 1849,Robert Feldhoff,male,a1,1997.0,C4,Die Haut
Band 1849,Robert Feldhoff,male,a1,1997.0,C5,Jenseitsjack
Band 185,Kurt Brand,male,a1,1965.0,C1,Lord Kositch Abro
Band 185,Kurt Brand,male,a1,1965.0,C2,Mory Abro
Band 185,Kurt Brand,male,a1,1965.0,C3,Alekom Jiggins
Band 185,Kurt Brand,male,a1,1965.0,C4,Iratio Hondro
Band 185,Kurt Brand,male,a1,1965.0,C5,Okika
Band 185,Kurt Brand,male,a1,1965.0,C6,Perry Rhodan
Band 1850,Ernst Vlcek,male,a1,1997.0,C1,Norman Erengast
Band 1850,Ernst Vlcek,male,a1,1997.0,C2,Yamo Dormat
Band 1850,Ernst Vlcek,male,a1,1997.0,C3,Grek-27
Band 1850,Ernst Vlcek,male,a1,1997.0,C4,Elebor
Band 1850,Ernst Vlcek,male,a1,1997.0,C5,Atlan
Band 1851,Susan Schwartz,female,a1,1997.0,C1,Presto Go
Band 1851,Susan Schwartz,female,a1,1997.0,C2,Caljono Yai
Band 1851,Susan Schwartz,female,a1,1997.0,C3,Mila Vandemar
Band 1851,Susan Schwartz,female,a1,1997.0,C4,Nadja Vandemar
Band 1851,Susan Schwartz,female,a1,1997.0,C5,Atlan
Band 1851,Susan Schwartz,female,a1,1997.0,C6,Myles Kantor
Band 1852,Horst Hoffmann,male,a1,1997.0,C1,Kaif Chiriatha
Band 1852,Horst Hoffmann,male,a1,1997.0,C2,Lopt Zadheven
Band 1852,Horst Hoffmann,male,a1,1997.0,C3,Dauw Cballah
Band 1852,Horst Hoffmann,male,a1,1997.0,C4,Muum Dugesm
Band 1852,Horst Hoffmann,male,a1,1997.0,C5,Ce Rhioton
Band 1853,Horst Hoffmann,male,a1,1997.0,C1,Kaif Chiriatha
Band 1853,Horst Hoffmann,male,a1,1997.0,C2,Lopt Zadheven
Band 1853,Horst Hoffmann,male,a1,1997.0,C3,Ce Rhioton
Band 1853,Horst Hoffmann,male,a1,1997.0,C4,Foremon
Band 1854,Hubert Haensel,male,a1,1997.0,C1,Perry Rhodan
Band 1854,Hubert Haensel,male,a1,1997.0,C2,Reginald Bull
Band 1854,Hubert Haensel,male,a1,1997.0,C3,Foremon
Band 1854,Hubert Haensel,male,a1,1997.0,C4,A-Caliform
Band 1854,Hubert Haensel,male,a1,1997.0,C5,Kaif Chiriatha
Band 1855,Arndt Ellmer,male,a1,1997.0,C1,Atlan
Band 1855,Arndt Ellmer,male,a1,1997.0,C2,Myles Kantor
Band 1855,Arndt Ellmer,male,a1,1997.0,C3,Dao-Lin-H'ay
Band 1855,Arndt Ellmer,male,a1,1997.0,C4,Ockonea
Band 1856,Arndt Ellmer,male,a1,1997.0,C1,Myles Kantor
Band 1856,Arndt Ellmer,male,a1,1997.0,C2,Atlan
Band 1856,Arndt Ellmer,male,a1,1997.0,C3,Dao-Lin-H'ay
Band 1856,Arndt Ellmer,male,a1,1997.0,C4,Chlock
Band 1856,Arndt Ellmer,male,a1,1997.0,C5,Ympalor
Band 1857,H. G. Francis,male,a1,1997.0,C1,Dao-Lin-H'ay
Band 1857,H. G. Francis,male,a1,1997.0,C2,Myles Kantor
Band 1857,H. G. Francis,male,a1,1997.0,C3,Atlan
Band 1857,H. G. Francis,male,a1,1997.0,C4,Camock
Band 1858,Horst Hoffmann,male,a1,1997.0,C1,Homer G. Adams
Band 1858,Horst Hoffmann,male,a1,1997.0,C2,Relebo
Band 1858,Horst Hoffmann,male,a1,1997.0,C3,Boober
Band 1858,Horst Hoffmann,male,a1,1997.0,C4,Flame Gorbend
Band 1858,Horst Hoffmann,male,a1,1997.0,C5,Cistolo Khan
Band 1859,Robert Feldhoff,male,a1,1997.0,C1,Alaska Saedelaere
Band 1859,Robert Feldhoff,male,a1,1997.0,C2,Dreur
Band 1859,Robert Feldhoff,male,a1,1997.0,C3,Die Haut
Band 1859,Robert Feldhoff,male,a1,1997.0,C4,Jenseitsdreur
Band 1859,Robert Feldhoff,male,a1,1997.0,C5,Atlan
Band 186,Kurt Brand,male,a1,1965.0,C1,Cuduh
Band 186,Kurt Brand,male,a1,1965.0,C2,Kiri
Band 186,Kurt Brand,male,a1,1965.0,C3,Ori
Band 186,Kurt Brand,male,a1,1965.0,C4,Mory Abro
Band 186,Kurt Brand,male,a1,1965.0,C5,Melbar Kasom
Band 186,Kurt Brand,male,a1,1965.0,C6,Perry Rhodan
Band 1860,Ernst Vlcek,male,a1,1997.0,C1,Goedda
Band 1860,Ernst Vlcek,male,a1,1997.0,C2,Irra'Anvete
Band 1860,Ernst Vlcek,male,a1,1997.0,C3,Vel Tombass
Band 1860,Ernst Vlcek,male,a1,1997.0,C4,Shabazza
Band 1861,Peter Terrid,male,a1,1997.0,C1,Atlan
Band 1861,Peter Terrid,male,a1,1997.0,C2,Dao-Lin-H'ay
Band 1861,Peter Terrid,male,a1,1997.0,C3,Myles Kantor
Band 1861,Peter Terrid,male,a1,1997.0,C4,Nerghana Bilox
Band 1862,Susan Schwartz,female,a1,1997.0,C1,Tarad Sul
Band 1862,Susan Schwartz,female,a1,1997.0,C2,Presto Go
Band 1862,Susan Schwartz,female,a1,1997.0,C3,Caljono Yai
Band 1862,Susan Schwartz,female,a1,1997.0,C4,Atlan
Band 1862,Susan Schwartz,female,a1,1997.0,C5,Dao-Lin-H'ay
Band 1863,H. G. Francis,male,a1,1997.0,C1,A-Jorkiro
Band 1863,H. G. Francis,male,a1,1997.0,C2,E-Rholtophion
Band 1863,H. G. Francis,male,a1,1997.0,C3,C-Makhgongko
Band 1863,H. G. Francis,male,a1,1997.0,C4,Perry Rhodan
Band 1863,H. G. Francis,male,a1,1997.0,C5,Reginald Bull
Band 1864,Horst Hoffmann,male,a1,1997.0,C1,Kaif Chiriatha
Band 1864,Horst Hoffmann,male,a1,1997.0,C2,Pega Mrion
Band 1864,Horst Hoffmann,male,a1,1997.0,C3,Seda Galoer
Band 1864,Horst Hoffmann,male,a1,1997.0,C4,Perry Rhodan
Band 1864,Horst Hoffmann,male,a1,1997.0,C5,Reginald Bull
Band 1865,Horst Hoffmann,male,a1,1997.0,C1,Kaif Chiriatha
Band 1865,Horst Hoffmann,male,a1,1997.0,C2,KEMPEST
Band 1865,Horst Hoffmann,male,a1,1997.0,C3,Pool Tammen
Band 1865,Horst Hoffmann,male,a1,1997.0,C4,Perry Rhodan
Band 1865,Horst Hoffmann,male,a1,1997.0,C5,Reginald Bull
Band 1866,Hubert Haensel,male,a1,1997.0,C1,Atlan
Band 1866,Hubert Haensel,male,a1,1997.0,C2,Myles Kantor
Band 1866,Hubert Haensel,male,a1,1997.0,C3,Dao-Lin-H'ay
Band 1866,Hubert Haensel,male,a1,1997.0,C4,Orsener
Band 1866,Hubert Haensel,male,a1,1997.0,C5,Eiser Crawland
Band 1867,Robert Feldhoff,male,a1,1997.0,C1,Benjameen von Jacinta
Band 1867,Robert Feldhoff,male,a1,1997.0,C2,Alaska Saedelaere
Band 1867,Robert Feldhoff,male,a1,1997.0,C3,Die Haut
Band 1867,Robert Feldhoff,male,a1,1997.0,C4,Dreur
Band 1867,Robert Feldhoff,male,a1,1997.0,C5,Manjanr'es
Band 1868,Susan Schwartz,female,a1,1997.0,C1,Atlan
Band 1868,Susan Schwartz,female,a1,1997.0,C2,Bré Tsinga
Band 1868,Susan Schwartz,female,a1,1997.0,C3,Caljono Yai
Band 1868,Susan Schwartz,female,a1,1997.0,C4,Presto Go
Band 1868,Susan Schwartz,female,a1,1997.0,C5,Jafko
Band 1869,Susan Schwartz,female,a1,1997.0,C1,Atlan
Band 1869,Susan Schwartz,female,a1,1997.0,C2,Bré Tsinga
Band 1869,Susan Schwartz,female,a1,1997.0,C3,Tom Clancy
Band 1869,Susan Schwartz,female,a1,1997.0,C4,Jafko
Band 187,Kurt Mahr,male,a1,1965.0,C1,Perry Rhodan
Band 187,Kurt Mahr,male,a1,1965.0,C2,Mory Abro
Band 187,Kurt Mahr,male,a1,1965.0,C3,Melbar Kasom
Band 187,Kurt Mahr,male,a1,1965.0,C4,Atlan
Band 187,Kurt Mahr,male,a1,1965.0,C5,André Noir
Band 187,Kurt Mahr,male,a1,1965.0,C6,Reginald Bull
Band 1870,Ernst Vlcek,male,a1,1997.0,C1,Bré Tsinga
Band 1870,Ernst Vlcek,male,a1,1997.0,C2,Atlan
Band 1870,Ernst Vlcek,male,a1,1997.0,C3,Cistolo Khan
Band 1870,Ernst Vlcek,male,a1,1997.0,C4,Calaber Hym
Band 1870,Ernst Vlcek,male,a1,1997.0,C5,Rhon Tamush
Band 1871,Arndt Ellmer,male,a1,1997.0,C1,David Golgar
Band 1871,Arndt Ellmer,male,a1,1997.0,C2,Hermes Eisar
Band 1871,Arndt Ellmer,male,a1,1997.0,C3,A-12-486
Band 1871,Arndt Ellmer,male,a1,1997.0,C4,Dor-Res Thean
Band 1871,Arndt Ellmer,male,a1,1997.0,C5,Uri
Band 1872,Arndt Ellmer,male,a1,1997.0,C1,David Golgar
Band 1872,Arndt Ellmer,male,a1,1997.0,C2,Philip
Band 1872,Arndt Ellmer,male,a1,1997.0,C3,Dor-Res Thean
Band 1872,Arndt Ellmer,male,a1,1997.0,C4,Hermes Eisar
Band 1872,Arndt Ellmer,male,a1,1997.0,C5,A-12-486
Band 1873,Hubert Haensel,male,a1,1997.0,C1,Perry Rhodan
Band 1873,Hubert Haensel,male,a1,1997.0,C2,Reginald Bull
Band 1873,Hubert Haensel,male,a1,1997.0,C3,Foremon
Band 1873,Hubert Haensel,male,a1,1997.0,C4,A-Gatergadd
Band 1873,Hubert Haensel,male,a1,1997.0,C5,Ton-Gabbeth
Band 1874,Robert Feldhoff,male,a1,1997.0,C1,Perry Rhodan
Band 1874,Robert Feldhoff,male,a1,1997.0,C2,Reginald Bull
Band 1874,Robert Feldhoff,male,a1,1997.0,C3,A-Caliform
Band 1874,Robert Feldhoff,male,a1,1997.0,C4,Foremon
Band 1874,Robert Feldhoff,male,a1,1997.0,C5,Kaif Chiriatha
Band 1875,Robert Feldhoff,male,a1,1997.0,C1,Perry Rhodan
Band 1875,Robert Feldhoff,male,a1,1997.0,C2,Reginald Bull
Band 1875,Robert Feldhoff,male,a1,1997.0,C3,A-Caliform
Band 1875,Robert Feldhoff,male,a1,1997.0,C4,Foremon
Band 1875,Robert Feldhoff,male,a1,1997.0,C5,Kaif Chiriatha
Band 1876,Horst Hoffmann,male,a1,1997.0,C1,Cistolo Khan
Band 1876,Horst Hoffmann,male,a1,1997.0,C2,Galtarrad
Band 1876,Horst Hoffmann,male,a1,1997.0,C3,Zygonod
Band 1876,Horst Hoffmann,male,a1,1997.0,C4,Bré Tsinga
Band 1876,Horst Hoffmann,male,a1,1997.0,C5,Paola Daschmagan
Band 1877,Horst Hoffmann,male,a1,1997.0,C1,Myles Kantor
Band 1877,Horst Hoffmann,male,a1,1997.0,C2,Kallia Nedrun
Band 1877,Horst Hoffmann,male,a1,1997.0,C3,Cistolo Khan
Band 1877,Horst Hoffmann,male,a1,1997.0,C4,Galtarrad
Band 1877,Horst Hoffmann,male,a1,1997.0,C5,Zygonod
Band 1877,Horst Hoffmann,male,a1,1997.0,C6,Paola Daschmagan
Band 1878,Arndt Ellmer,male,a1,1997.0,C1,Cistolo Khan
Band 1878,Arndt Ellmer,male,a1,1997.0,C2,Myles Kantor
Band 1878,Arndt Ellmer,male,a1,1997.0,C3,Galtarrad
Band 1878,Arndt Ellmer,male,a1,1997.0,C4,Zygonod
Band 1878,Arndt Ellmer,male,a1,1997.0,C5,Paola Daschmagan
Band 1878,Arndt Ellmer,male,a1,1997.0,C6,Ying Tseyung
Band 1879,Ernst Vlcek,male,a1,1997.0,C1,Cistolo Khan
Band 1879,Ernst Vlcek,male,a1,1997.0,C2,Genhered
Band 1879,Ernst Vlcek,male,a1,1997.0,C3,Bré Tsinga
Band 1879,Ernst Vlcek,male,a1,1997.0,C4,Clara Mendoza
Band 1879,Ernst Vlcek,male,a1,1997.0,C5,Paola Daschmagan
Band 188,K. H. Scheer,male,a1,1965.0,C1,Atlan
Band 188,K. H. Scheer,male,a1,1965.0,C2,Perry Rhodan
Band 188,K. H. Scheer,male,a1,1965.0,C3,Reginald Bull
Band 188,K. H. Scheer,male,a1,1965.0,C4,Mory Abro
Band 188,K. H. Scheer,male,a1,1965.0,C5,Melbar Kasom
Band 188,K. H. Scheer,male,a1,1965.0,C6,André Noir
Band 1880,Ernst Vlcek,male,a1,1997.0,C1,Fellokk
Band 1880,Ernst Vlcek,male,a1,1997.0,C2,Poulones
Band 1880,Ernst Vlcek,male,a1,1997.0,C3,Cistolo Khan
Band 1880,Ernst Vlcek,male,a1,1997.0,C4,Tschoch
Band 1880,Ernst Vlcek,male,a1,1997.0,C5,Bré Tsinga
Band 1881,H. G. Francis,male,a1,1997.0,C1,Katie Joanne
Band 1881,H. G. Francis,male,a1,1997.0,C2,Nora Mellors
Band 1881,H. G. Francis,male,a1,1997.0,C3,Taka Fellokk
Band 1881,H. G. Francis,male,a1,1997.0,C4,Cistolo Khan
Band 1881,H. G. Francis,male,a1,1997.0,C5,Asman von Kynor
Band 1882,H. G. Francis,male,a1,1997.0,C1,Abraham Mellors
Band 1882,H. G. Francis,male,a1,1997.0,C2,Katie Joanne
Band 1882,H. G. Francis,male,a1,1997.0,C3,Taka Fellokk
Band 1882,H. G. Francis,male,a1,1997.0,C4,Cistolo Khan
Band 1882,H. G. Francis,male,a1,1997.0,C5,Roger und Nora Mellors
Band 1883,Robert Feldhoff,male,a1,1997.0,C1,Tautmo Aagenfelt
Band 1883,Robert Feldhoff,male,a1,1997.0,C2,Loura Gaikunth
Band 1883,Robert Feldhoff,male,a1,1997.0,C3,Nort Dimo
Band 1883,Robert Feldhoff,male,a1,1997.0,C4,Tyra Ndoram
Band 1883,Robert Feldhoff,male,a1,1997.0,C5,Lentini
Band 1884,Peter Terrid,male,a1,1997.0,C1,KONT
Band 1884,Peter Terrid,male,a1,1997.0,C2,Down Kempesch Kort
Band 1884,Peter Terrid,male,a1,1997.0,C3,4Treplid
Band 1884,Peter Terrid,male,a1,1997.0,C4,Lotos Nurt
Band 1885,Peter Terrid,male,a1,1997.0,C1,Perry Rhodan
Band 1885,Peter Terrid,male,a1,1997.0,C2,Down Kempesch Kort
Band 1885,Peter Terrid,male,a1,1997.0,C3,Shabazza
Band 1885,Peter Terrid,male,a1,1997.0,C4,Der KONT
Band 1885,Peter Terrid,male,a1,1997.0,C5,Zenndicyl Pervorat Zeun
Band 1886,Susan Schwartz,female,a1,1997.0,C1,Darena Sar
Band 1886,Susan Schwartz,female,a1,1997.0,C2,Miamar Sar
Band 1886,Susan Schwartz,female,a1,1997.0,C3,Bré Tsinga
Band 1886,Susan Schwartz,female,a1,1997.0,C4,Cistolo Khan
Band 1886,Susan Schwartz,female,a1,1997.0,C5,Atlan
Band 1887,Hubert Haensel,male,a1,1997.0,C1,Domino Ross
Band 1887,Hubert Haensel,male,a1,1997.0,C2,Arno Wosken
Band 1887,Hubert Haensel,male,a1,1997.0,C3,Rosa Borghan
Band 1887,Hubert Haensel,male,a1,1997.0,C4,Cistolo Khan
Band 1887,Hubert Haensel,male,a1,1997.0,C5,Atlan
Band 1888,Hubert Haensel,male,a1,1997.0,C1,Domino Ross
Band 1888,Hubert Haensel,male,a1,1997.0,C2,Arno Wosken
Band 1888,Hubert Haensel,male,a1,1997.0,C3,Rosa Borghan
Band 1888,Hubert Haensel,male,a1,1997.0,C4,Loran Misky
Band 1888,Hubert Haensel,male,a1,1997.0,C5,Tschoch
Band 1888,Hubert Haensel,male,a1,1997.0,C6,Fellokk
Band 1889,H. G. Francis,male,a1,1997.0,C1,Taka Fellokk
Band 1889,H. G. Francis,male,a1,1997.0,C2,Cistolo Khan
Band 1889,H. G. Francis,male,a1,1997.0,C3,Katie Joanne
Band 1889,H. G. Francis,male,a1,1997.0,C4,Atlan
Band 1889,H. G. Francis,male,a1,1997.0,C5,Astra Hossaiini
Band 189,Clark Darlton,male,a1,1965.0,C1,Gucky
Band 189,Clark Darlton,male,a1,1965.0,C2,Tere Astrur
Band 189,Clark Darlton,male,a1,1965.0,C3,Gecko
Band 189,Clark Darlton,male,a1,1965.0,C4,Ooch
Band 189,Clark Darlton,male,a1,1965.0,C5,Wullewull
Band 189,Clark Darlton,male,a1,1965.0,C6,Biggy
Band 1890,Robert Feldhoff,male,a1,1997.0,C1,Perry Rhodan
Band 1890,Robert Feldhoff,male,a1,1997.0,C2,Reginald Bull
Band 1890,Robert Feldhoff,male,a1,1997.0,C3,Poulton Kreyn
Band 1890,Robert Feldhoff,male,a1,1997.0,C4,Mondra Diamond
Band 1890,Robert Feldhoff,male,a1,1997.0,C5,Tiphenbahn
Band 1891,Horst Hoffmann,male,a1,1997.0,C1,Siebenton
Band 1891,Horst Hoffmann,male,a1,1997.0,C2,Walyon
Band 1891,Horst Hoffmann,male,a1,1997.0,C3,Koliwan
Band 1891,Horst Hoffmann,male,a1,1997.0,C4,Hentele
Band 1891,Horst Hoffmann,male,a1,1997.0,C5,Tseekz
Band 1892,Horst Hoffmann,male,a1,1997.0,C1,Siebenton
Band 1892,Horst Hoffmann,male,a1,1997.0,C2,Walyon
Band 1892,Horst Hoffmann,male,a1,1997.0,C3,Lokhout
Band 1892,Horst Hoffmann,male,a1,1997.0,C4,Twolgg
Band 1892,Horst Hoffmann,male,a1,1997.0,C5,Caryton
Band 1893,Arndt Ellmer,male,a1,1997.0,C1,Bontereigg
Band 1893,Arndt Ellmer,male,a1,1997.0,C2,Houcho Maull
Band 1893,Arndt Ellmer,male,a1,1997.0,C3,Korter
Band 1893,Arndt Ellmer,male,a1,1997.0,C4,Siebenton
Band 1893,Arndt Ellmer,male,a1,1997.0,C5,Perry Rhodan
Band 1894,Susan Schwartz,female,a1,1997.0,C1,Perry Rhodan
Band 1894,Susan Schwartz,female,a1,1997.0,C2,Mondra Diamond
Band 1894,Susan Schwartz,female,a1,1997.0,C3,Keudin
Band 1894,Susan Schwartz,female,a1,1997.0,C4,Siebenton
Band 1895,Arndt Ellmer,male,a1,1997.0,C1,Bontereigg
Band 1895,Arndt Ellmer,male,a1,1997.0,C2,Fleissnerrg
Band 1895,Arndt Ellmer,male,a1,1997.0,C3,Houcho Maull
Band 1895,Arndt Ellmer,male,a1,1997.0,C4,Perry Rhodan
Band 1895,Arndt Ellmer,male,a1,1997.0,C5,Siebenton
Band 1896,Susan Schwartz,female,a1,1997.0,C1,Cistolo Khan
Band 1896,Susan Schwartz,female,a1,1997.0,C2,Taka Fellokk
Band 1896,Susan Schwartz,female,a1,1997.0,C3,Domino Ross
Band 1896,Susan Schwartz,female,a1,1997.0,C4,Seassor
Band 1896,Susan Schwartz,female,a1,1997.0,C5,Vorussea
Band 1897,Arndt Ellmer,male,a1,1997.0,C1,Domino Ross
Band 1897,Arndt Ellmer,male,a1,1997.0,C2,Rosa Borghan
Band 1897,Arndt Ellmer,male,a1,1997.0,C3,Arno Wosken
Band 1897,Arndt Ellmer,male,a1,1997.0,C4,Jyrgen Pettkerey
Band 1897,Arndt Ellmer,male,a1,1997.0,C5,Taka Fellokk
Band 1897,Arndt Ellmer,male,a1,1997.0,C6,Seassor
Band 1898,Peter Terrid,male,a1,1998.0,C1,Atlan
Band 1898,Peter Terrid,male,a1,1998.0,C2,Fellokk
Band 1898,Peter Terrid,male,a1,1998.0,C3,Domino Ross
Band 1898,Peter Terrid,male,a1,1998.0,C4,Ondula Kirrell
Band 1898,Peter Terrid,male,a1,1998.0,C5,Steef Waller
Band 1899,Horst Hoffmann,male,a1,1998.0,C1,Tautanbyrk
Band 1899,Horst Hoffmann,male,a1,1998.0,C2,Kuntherherr
Band 1899,Horst Hoffmann,male,a1,1998.0,C3,Viviaree
Band 1899,Horst Hoffmann,male,a1,1998.0,C4,Perry Rhodan
Band 1899,Horst Hoffmann,male,a1,1998.0,C5,Siebenton
Band 19,K. H. Scheer,male,a1,1962.0,C1,Perry Rhodan
Band 19,K. H. Scheer,male,a1,1962.0,C2,Reginald Bull
Band 19,K. H. Scheer,male,a1,1962.0,C3,Thora
Band 19,K. H. Scheer,male,a1,1962.0,C4,Crest
Band 19,K. H. Scheer,male,a1,1962.0,C5,Thort
Band 19,K. H. Scheer,male,a1,1962.0,C6,Gucky
Band 190,Clark Darlton,male,a1,1965.0,C1,Admiral Gecko
Band 190,Clark Darlton,male,a1,1965.0,C2,Ooch
Band 190,Clark Darlton,male,a1,1965.0,C3,Wullewull
Band 190,Clark Darlton,male,a1,1965.0,C4,Biggy
Band 190,Clark Darlton,male,a1,1965.0,C5,Bokom
Band 190,Clark Darlton,male,a1,1965.0,C6,Hemi
Band 1900,Robert Feldhoff,male,a1,1998.0,C1,Perry Rhodan
Band 1900,Robert Feldhoff,male,a1,1998.0,C2,Der Heliote
Band 1900,Robert Feldhoff,male,a1,1998.0,C3,Autrach
Band 1900,Robert Feldhoff,male,a1,1998.0,C4,Temperou
Band 1900,Robert Feldhoff,male,a1,1998.0,C5,Cairol
Band 1901,Hubert Haensel,male,a1,1998.0,C1,Perry Rhodan
Band 1901,Hubert Haensel,male,a1,1998.0,C2,Reginald Bull
Band 1901,Hubert Haensel,male,a1,1998.0,C3,Poulton Kreyn
Band 1901,Hubert Haensel,male,a1,1998.0,C4,Mondra Diamond
Band 1901,Hubert Haensel,male,a1,1998.0,C5,Tautmo Aagenfelt
Band 1902,Susan Schwartz,female,a1,1998.0,C1,Tebb Celestain
Band 1902,Susan Schwartz,female,a1,1998.0,C2,Kobb Taphirtel
Band 1902,Susan Schwartz,female,a1,1998.0,C3,Surt Ta-Celestain Perry Rhodan
Band 1902,Susan Schwartz,female,a1,1998.0,C4,Poulton Kreyn
Band 1903,Susan Schwartz,female,a1,1998.0,C1,Perry Rhodan
Band 1903,Susan Schwartz,female,a1,1998.0,C2,Eismer Störmengord
Band 1903,Susan Schwartz,female,a1,1998.0,C3,Tebb Celestain
Band 1903,Susan Schwartz,female,a1,1998.0,C4,Poulton Kreyn
